year_x,state,state_po,county_name,candidate,party,candidatevotes,totalvotes,County Name,State Name,Males 18-24 %,Females 65+ %,White alone %,Black or African American alone %,"less than $39,999 %","more than $200,000 %",Regular high school diploma %,Master's degree %,In labor force %,Not in labor force %,year_y
2016,Georgia,GA,Banks,DONALD TRUMP,REPUBLICAN,6134,6975,Banks County,Georgia,0.08225528244933161,0.17373068432671082,0.9351548865619547,0.024487347294938917,0.4912848989665278,0.008020977942310659,0.33069860279441116,0.028822355289421158,0.5743716522455706,0.4256283477544293,2016
2016,Georgia,GA,Barrow,DONALD TRUMP,REPUBLICAN,21108,29060,Barrow County,Georgia,0.08336789713811696,0.12629455279085408,0.798677392964276,0.11270793564221435,0.3491666666666667,0.015333333333333332,0.25808758571368473,0.036367843170249464,0.6414846533050268,0.3585153466949732,2016
2016,Georgia,GA,Bartow,DONALD TRUMP,REPUBLICAN,29911,39550,Bartow County,Georgia,0.08978291413531751,0.13845824661051567,0.8339055541386279,0.10950344313433129,0.3878322828172102,0.01890929021649767,0.27207378473511457,0.047303619432356565,0.6203618250546783,0.3796381749453217,2016
2016,Georgia,GA,Berrien,DONALD TRUMP,REPUBLICAN,5422,6590,Berrien County,Georgia,0.08782201405152225,0.17879482902418684,0.8427262193194985,0.11181923522595597,0.5533202025886326,0.0008441193021947102,0.3151027424017501,0.032815063676849755,0.5187341094607253,0.4812658905392747,2016
2016,Georgia,GA,Bibb,HILLARY CLINTON,DEMOCRAT,36787,62596,Bibb County,Georgia,0.10231657580709391,0.1573779356281722,0.4199060923252526,0.538879593239685,0.526078681311006,0.029562241352214986,0.2756817107393959,0.06380068196220039,0.569904046725073,0.430095953274927,2016
2016,Georgia,GA,Bleckley,DONALD TRUMP,REPUBLICAN,3719,4974,Bleckley County,Georgia,0.16190153950262223,0.18067590987868284,0.6945072068562524,0.27760031164783794,0.5123744180347954,0.010046557216368537,0.35323759133282945,0.05102040816326531,0.435544794188862,0.5644552058111381,2016
2016,Georgia,GA,Brantley,DONALD TRUMP,REPUBLICAN,5567,6301,Brantley County,Georgia,0.08696128961508938,0.1521973287376131,0.9449546269629951,0.028582296364723144,0.541802895843064,0.007161762416316363,0.36815307547014864,0.026361172702636118,0.5080798814480276,0.4919201185519723,2016
2016,Georgia,GA,Brooks,DONALD TRUMP,REPUBLICAN,3701,6336,Brooks County,Georgia,0.09787798408488063,0.2041949413942011,0.5979546180888463,0.35864493448386064,0.5805307004011108,0.010953409441530391,0.33531047265987024,0.024003707136237257,0.5612995020156509,0.43870049798434907,2016
2016,Georgia,GA,Bryan,DONALD TRUMP,REPUBLICAN,10529,15173,Bryan County,Georgia,0.08581672838417681,0.10760049148674741,0.7839549612948628,0.1519763077644851,0.31396335256192737,0.03893790295215473,0.22058413170867827,0.09478188075527857,0.6821233904731812,0.31787660952681884,2016
2016,Georgia,GA,Bulloch,DONALD TRUMP,REPUBLICAN,15097,25316,Bulloch County,Georgia,0.2694683768734244,0.11205593348450492,0.6603546574424741,0.2852298984153894,0.5272796642502862,0.020564669973292635,0.23380615252828096,0.07560908014411327,0.5889071774153324,0.41109282258466756,2016
2016,Georgia,GA,Burke,HILLARY CLINTON,DEMOCRAT,4731,9351,Burke County,Georgia,0.09779727630015538,0.15340001681096074,0.4799457045275418,0.49207461248795864,0.5468943330858699,0.014847809948032665,0.3348293213654291,0.03019175846593227,0.5342049429439761,0.46579505705602386,2016
2016,Georgia,GA,Butts,DONALD TRUMP,REPUBLICAN,6717,9514,Butts County,Georgia,0.10794771032159756,0.17574931880108993,0.6930874398398569,0.2830188679245283,0.4888199560553186,0.014217396923872302,0.36863731141910955,0.01606770513921256,0.49790334416605514,0.5020966558339448,2016
2016,Georgia,GA,Calhoun,HILLARY CLINTON,DEMOCRAT,1179,2025,Calhoun County,Georgia,0.07418856259659969,0.1901600937133932,0.34021418593822755,0.5997206270370945,0.6706263498920086,0.029697624190064796,0.27741528099347507,0.030309408545569353,0.36328197512530164,0.6367180248746983,2016
2016,Georgia,GA,Camden,DONALD TRUMP,REPUBLICAN,12310,18901,Camden County,Georgia,0.16020930750389667,0.12196770858188181,0.7451240113645089,0.1822928664670199,0.3629542287490621,0.02251045128095187,0.2590308645839855,0.06611156326300632,0.6533181062091908,0.3466818937908091,2016
2016,Georgia,GA,Candler,DONALD TRUMP,REPUBLICAN,2664,3763,Candler County,Georgia,0.0944547134935305,0.17759365994236312,0.6757890895821931,0.24001094690749863,0.5936413313462494,0.02036761053154496,0.2966289030118817,0.02321083172147002,0.5456580652763049,0.45434193472369505,2016
2016,Georgia,GA,Carroll,DONALD TRUMP,REPUBLICAN,30029,44121,Carroll County,Georgia,0.12982695728738028,0.1368901127269598,0.7537360666690108,0.18376173564471324,0.43877677662769626,0.02256310968798868,0.2778506637324192,0.045593691367951814,0.6090134529147982,0.3909865470852018,2016
2016,Georgia,GA,Catoosa,DONALD TRUMP,REPUBLICAN,20876,26757,Catoosa County,Georgia,0.08696881183454254,0.17461397385079572,0.9321349683905857,0.025653134282885216,0.3849952280177601,0.01784306402755301,0.24969219404087664,0.046853663450560766,0.6412362013923613,0.35876379860763874,2016
2016,Georgia,GA,Charlton,DONALD TRUMP,REPUBLICAN,2951,4016,Charlton County,Georgia,0.10201643017176998,0.14044316913757374,0.6701881554595929,0.26472856261566935,0.45451928612550374,0.004029936672423719,0.3789323687383536,0.029047462457524938,0.4979450775266206,0.5020549224733795,2016
2016,Georgia,GA,Chatham,HILLARY CLINTON,DEMOCRAT,62290,112142,Chatham County,Georgia,0.12277189972357258,0.14945633590918417,0.5332203401825111,0.3980708601515146,0.41284695875371197,0.04394420556632849,0.20372478680213948,0.08789981311623311,0.6470965090950864,0.3529034909049136,2016
2016,Georgia,GA,Chattahoochee,DONALD TRUMP,REPUBLICAN,751,1390,Chattahoochee County,Georgia,0.4272715941667705,0.07333506089660534,0.6992930483083656,0.18456488806598215,0.4581070597362296,0.008145849495733127,0.22102161100196463,0.05108055009823183,0.7887248032769214,0.21127519672307857,2016
2016,Georgia,GA,Chattooga,DONALD TRUMP,REPUBLICAN,6462,8252,Chattooga County,Georgia,0.10174953959484347,0.1965207258198768,0.8673640501477282,0.10724267348079533,0.5557098600576862,0.010041662215575259,0.29235668789808916,0.023451071221771858,0.496852871754524,0.503147128245476,2016
2016,Georgia,GA,Cherokee,DONALD TRUMP,REPUBLICAN,80649,112043,Cherokee County,Georgia,0.08310659093910976,0.1289721861545821,0.8674234376422739,0.06475334845140897,0.25601532757719775,0.06331334444748563,0.1928181519237093,0.07954620190726734,0.6791813873816004,0.3208186126183996,2016
2016,Georgia,GA,Clarke,HILLARY CLINTON,DEMOCRAT,29603,44976,Clarke County,Georgia,0.2764996811938858,0.10898637670291214,0.6388800117997001,0.2724173816137729,0.5698314068728981,0.02832899044564709,0.17826533075808787,0.11890391115403187,0.5976693967278175,0.40233060327218256,2016
2016,Georgia,GA,Clay,HILLARY CLINTON,DEMOCRAT,697,1273,Clay County,Georgia,0.06526172671651938,0.2798998121477771,0.29335071707953064,0.6232073011734028,0.6931034482758621,0.0,0.43905950095969287,0.04894433781190019,0.42317275747508304,0.5768272425249169,2016
2016,Georgia,GA,Clayton,HILLARY CLINTON,DEMOCRAT,78220,92859,Clayton County,Georgia,0.11039164409088774,0.0902554173594012,0.1959344208917782,0.6808661000706703,0.4705151804129427,0.0106894945776319,0.2766953020621112,0.04526850973019049,0.6634078004880875,0.3365921995119126,2016
2016,Georgia,GA,Clinch,DONALD TRUMP,REPUBLICAN,1727,2455,Clinch County,Georgia,0.06407255705090696,0.15606595995288575,0.6706780158497212,0.2679776929850308,0.6303486529318542,0.009112519809825673,0.32677521483491634,0.05042966983265491,0.4991205784639437,0.5008794215360562,2016
2016,Georgia,GA,Cobb,HILLARY CLINTON,DEMOCRAT,160121,330819,Cobb County,Georgia,0.09674139336463278,0.11614249079868723,0.6068112050171063,0.2673629988412769,0.2837503447007997,0.08112510341023992,0.1642722286032364,0.11475855880929584,0.7086776568884637,0.2913223431115362,2016
2016,Georgia,GA,Coffee,DONALD TRUMP,REPUBLICAN,9588,13915,Coffee County,Georgia,0.11427922814982974,0.1451206166436694,0.672924120626365,0.2812136982482227,0.5732813607370659,0.021048901488306165,0.3043179019053829,0.033289864522205316,0.5110759965415461,0.4889240034584538,2016
2016,Georgia,GA,Colquitt,DONALD TRUMP,REPUBLICAN,9898,13624,Colquitt County,Georgia,0.09869540555870675,0.15613221851579084,0.6669057867049258,0.22268597017520977,0.5687256176853056,0.009687906371911574,0.2910249420744173,0.03761755485893417,0.5703398086069567,0.4296601913930434,2016
2016,Georgia,GA,Columbia,DONALD TRUMP,REPUBLICAN,43085,64743,Columbia County,Georgia,0.09070527380097593,0.12549364368345403,0.7515510635864593,0.1662068275388838,0.23858580102141463,0.06086842162944129,0.1971541605647964,0.08916744989180564,0.639014244061879,0.360985755938121,2016
2016,Georgia,GA,Cook,DONALD TRUMP,REPUBLICAN,4176,6057,Cook County,Georgia,0.08805485384337784,0.1583617747440273,0.6929778401450039,0.2800678243582997,0.5517645091152367,0.01655795283492223,0.3246355947453662,0.03563073600863775,0.5678315275446361,0.43216847245536394,2016
2016,Georgia,GA,Coweta,DONALD TRUMP,REPUBLICAN,42533,61745,Coweta County,Georgia,0.08633615477629988,0.1348592816526308,0.7666580645161291,0.17631705069124423,0.29615625695048226,0.040054997270356066,0.2658501118568233,0.07214765100671142,0.6608551782179165,0.33914482178208355,2016
2016,Georgia,GA,Crawford,DONALD TRUMP,REPUBLICAN,3635,5176,Crawford County,Georgia,0.052985307908721475,0.18027937551355794,0.7410077705679724,0.22991268124649522,0.4930002153779884,0.01572259315097997,0.2824239713774597,0.04237477638640429,0.5278217821782178,0.47217821782178215,2016
2016,Georgia,GA,Crisp,DONALD TRUMP,REPUBLICAN,4549,7512,Crisp County,Georgia,0.10543397626112759,0.16665309114604546,0.5370105372707168,0.4308139282771779,0.5872605476554237,0.019273710189211424,0.30727176920036886,0.03286786984587011,0.5627002541155673,0.43729974588443266,2016
2016,Georgia,GA,Dade,DONALD TRUMP,REPUBLICAN,5051,6242,Dade County,Georgia,0.12728410513141428,0.18467606980635906,0.9518219613597456,0.006419662509170946,0.4568268119531121,0.01667492157833911,0.30508018994713737,0.03207597885494131,0.6093234625815437,0.39067653741845637,2016
2016,Georgia,GA,Dawson,DONALD TRUMP,REPUBLICAN,9900,11765,Dawson County,Georgia,0.07802983493688763,0.1921619293712317,0.9522211081564148,0.006931426827673394,0.31354142220136116,0.06395212391457404,0.21140011068068623,0.08073541167066348,0.6006006006006006,0.3993993993993994,2016
2016,Georgia,GA,Decatur,DONALD TRUMP,REPUBLICAN,6020,10286,Decatur County,Georgia,0.10121794386867387,0.17641603652446855,0.5268201343760326,0.41939273781987735,0.5508718145238551,0.018873347384556427,0.25731286842397955,0.04504504504504504,0.5013603527535416,0.4986396472464584,2016
2016,Georgia,GA,Dekalb,HILLARY CLINTON,DEMOCRAT,251370,314757,DeKalb County,Georgia,0.09408520924610969,0.11649820654492592,0.34833720586488226,0.5428455785451622,0.3770353226062465,0.06468736042051952,0.18039521752202403,0.11671396152436338,0.6902110338494988,0.3097889661505012,2016
2016,Georgia,GA,Dodge,DONALD TRUMP,REPUBLICAN,5021,7009,Dodge County,Georgia,0.11344197353020617,0.18112864077669902,0.6677304120028579,0.2786854012860205,0.5361211969450357,0.007762614248153249,0.3215713301171606,0.04838042729152309,0.512290994426518,0.48770900557348196,2016
2016,Georgia,GA,Dooly,DONALD TRUMP,REPUBLICAN,1951,3859,Dooly County,Georgia,0.10271746196853465,0.18708971553610504,0.44176307757825256,0.49080843211015684,0.5859922178988327,0.0015564202334630351,0.329749824173616,0.024615693760675173,0.4863453471449362,0.5136546528550637,2016
2016,Georgia,GA,Dougherty,HILLARY CLINTON,DEMOCRAT,23311,34087,Dougherty County,Georgia,0.12074325113941801,0.14937122787186372,0.27852392608799253,0.6852565907761627,0.574411195812948,0.021020593924223462,0.23153243001581952,0.05063965884861407,0.5829909327687787,0.4170090672312214,2016
2016,Georgia,GA,Douglas,HILLARY CLINTON,DEMOCRAT,31005,57738,Douglas County,Georgia,0.09531280643263385,0.11129784988054892,0.49507170078751545,0.4347461365460686,0.3460680775865696,0.02318340556233433,0.26113749434644956,0.0739145183175034,0.6716187408214506,0.32838125917854943,2016
2016,Georgia,GA,Early,DONALD TRUMP,REPUBLICAN,2552,4785,Early County,Georgia,0.08979676482787226,0.19936373276776245,0.4689885496183206,0.504675572519084,0.5883668903803132,0.007705692269450659,0.3479193479193479,0.050336050336050334,0.4973222979552093,0.5026777020447907,2016
2016,Georgia,GA,Echols,DONALD TRUMP,REPUBLICAN,1007,1182,Echols County,Georgia,0.11930926216640503,0.12346263008514664,0.7749068322981366,0.020372670807453416,0.5425158116654955,0.0014054813773717498,0.3041095890410959,0.015264187866927592,0.6086956521739131,0.391304347826087,2016
2016,Georgia,GA,Effingham,DONALD TRUMP,REPUBLICAN,17874,23458,Effingham County,Georgia,0.08884885606197082,0.1130013880485461,0.8265773830838645,0.13098904246938337,0.2867611660871891,0.026584648301684943,0.29091466131907306,0.04486965240641711,0.657660626029654,0.342339373970346,2016
2016,Georgia,GA,Elbert,DONALD TRUMP,REPUBLICAN,5292,7987,Elbert County,Georgia,0.0912930474333983,0.20580708661417324,0.6668557285758482,0.3034443642363618,0.5556431480751544,0.020628038365523585,0.39156268568033276,0.03631907308377896,0.5120547419581761,0.48794525804182387,2016
2016,Georgia,GA,Emanuel,DONALD TRUMP,REPUBLICAN,5335,7860,Emanuel County,Georgia,0.10173741715923339,0.17729514579908282,0.6104387624873476,0.3401839545834617,0.6126169928284916,0.009845630241886472,0.32553750758239536,0.0324863516883467,0.5227504822421423,0.47724951775785773,2016
2016,Georgia,GA,Evans,DONALD TRUMP,REPUBLICAN,2404,3613,Evans County,Georgia,0.08794917609688306,0.17292837078651685,0.5951737631603466,0.2946985931240101,0.4951898734177215,0.026329113924050632,0.3266049901878329,0.03055789178581441,0.5762273901808785,0.42377260981912146,2016
2016,Georgia,GA,Fannin,DONALD TRUMP,REPUBLICAN,9632,11812,Fannin County,Georgia,0.07169843723166752,0.2579419610379112,0.9716450847316485,0.0019569471624266144,0.5122393472348141,0.011987508814344716,0.3227277722826684,0.040114298274535665,0.491065258169612,0.508934741830388,2016
2016,Georgia,GA,Fayette,DONALD TRUMP,REPUBLICAN,35048,60913,Fayette County,Georgia,0.09397062710008683,0.17037915111197607,0.7026439563450386,0.2092880953468195,0.21308401613027508,0.1034084195926335,0.18217143788807216,0.11877556011467236,0.6257354880888206,0.37426451191117943,2016
2016,Georgia,GA,Floyd,DONALD TRUMP,REPUBLICAN,24114,34608,Floyd County,Georgia,0.09780451897842923,0.17180214879383743,0.7668270979947817,0.14534454620110396,0.4684171555504927,0.021843139488523095,0.2392457463050698,0.05013142776195048,0.5865971901589605,0.4134028098410395,2016
2016,Georgia,GA,Forsyth,DONALD TRUMP,REPUBLICAN,69851,98221,Forsyth County,Georgia,0.07050279992876507,0.12071968628061537,0.8407484264696503,0.029356213911823432,0.18457142857142858,0.12566917293233082,0.15007282127143654,0.12559572375193492,0.6826384813698793,0.31736151863012074,2016
2016,Georgia,GA,Franklin,DONALD TRUMP,REPUBLICAN,7054,8502,Franklin County,Georgia,0.0978170765404808,0.21251434118789161,0.8600144222102037,0.09460068505498467,0.5188861985472155,0.010774818401937046,0.3225785167590393,0.029625230931644233,0.48738416880652,0.51261583119348,2016
2016,Georgia,GA,Fulton,HILLARY CLINTON,DEMOCRAT,297051,431391,Fulton County,Georgia,0.10966863800061644,0.1181622666209519,0.45239612061916795,0.44071122650756406,0.35753811318011025,0.10886178502894031,0.15726677368060107,0.14194870867340403,0.672367655760518,0.3276323442394819,2016
